TO,FROM,REASON,SERVER,DATE,CHANNEL,,,,,,,
JessicaZartler#2263,Mount Manu#3530, for hosting the ABC AMA ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
acidlazzer#5796,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
chuygarcia.eth#6692,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
delightfulabyss.eth#3679,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
eduardovegap#0422,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
griff#3281,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Juankbell#7458,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
kristofer#1475,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
karmaticacid#1218,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
liviade#1387,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Nuggan#5183,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Tam2140#9361,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Zeptimus#3359,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Mount Manu#3530,Mount Manu#3530,@Mount Manu for transcribing the Community Call praise ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Spaghettios#4649,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
muratgozel#1999,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Burn0ut#8868,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
billyjitsu#3865,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Clavis#1991,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Jolie_Ze#0295,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
pab🐝🐙#6151,Mount Manu#3530,for attending our Community Call ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
rdfbbx#6437,Mount Manu#3530,for working 16 hours a day on his day job and still contributing ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
rdfbbx#6437,Mount Manu#3530,for his valuable contributions to our community ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
danlessa#2831,inventandchill#7140,for great rai course ,Token Engineering Commons,Dec-04-2021,🙏｜praise,,,,,,,
Mount Manu#3530,GideonRo#3175,@Mount Manu for his careful observance and thoughtful recognition of what so many people are doing in this community. ,Token Engineering Commons,Dec-05-2021,🙏｜praise,,,,,,,
Mount Manu#3530,griff#3281,@Mount Manu for taking on the Praise role for Ivy! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
Juankbell#7458,Zeptimus#3359,@ivy ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
Juankbell#7458,iviangita#3204,for the transparency param proposal!🕵️ ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
iviangita#3204,iviangita#3204,for the transparency param proposal!🕵️ ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
Zeptimus#3359,iviangita#3204,for the transparency param proposal!🕵️ ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
divine_comedian#5493,karmaticacid#1218,for keeping param party debates calendar up to date and scheduling time w patry hosts! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
chuygarcia.eth#6692,acidlazzer#5796,for an awesome and productive twitter sync! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
Juankbell#7458,acidlazzer#5796,for an awesome and productive twitter sync! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
ZER8🧠#9093,acidlazzer#5796,for an awesome and productive twitter sync! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
johnjonas#2307,acidlazzer#5796,for an awesome and productive twitter sync! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
el.chango#4401,acidlazzer#5796,for an awesome and productive twitter sync! ,Token Engineering Commons,Dec-06-2021,🙏｜praise,,,,,,,
divine_comedian#5493,r33pich33p#6906,for the fantastic bolshevik's gambit param proposal 🇷🇺 params = pravda ✊ ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Yineisy Mota#1449,Amrik#1313,@Yineisy Mota again so that the old bot takes note of her kind guidance to noobs! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
innov8tor3#3988,Juankbell#7458,for giving the idea and starting to execute it! Making transcripts from the graviton trainings to create content from them 🤯 ! ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
karmaticacid#1218,liviade#1387,for giving feedback to the covenant! ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
NikosamA98#5909,natesuits#4789,for your stating the most amazing intentions during the Communications Call! You got me excited about everything that we are doing! Thanks for joining! ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Mettodo#7010,mafer_cordovas#1034,"I can say because of you that there's hope for a better world! Thank you for sharing with us the Social Innovation Academy, we look forward to support you as much as possible. 🌱 

PS: You can support the Social Innovation Academy through Giveth, Gitcoin Grants and Panvala. ",Commons Stack,Dec-07-2021,🙌praise,,,,,,,
innov8tor3#3988,mafer_cordovas#1034,@James | NEAR @Peter Nobels | Vitallity @Yineisy Mota for participating in our first Member's Spotlight call for the TS Office Hours! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
James | NEAR#0357,mafer_cordovas#1034,@James | NEAR @Peter Nobels | Vitallity @Yineisy Mota for participating in our first Member's Spotlight call for the TS Office Hours! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
Peter Nobels | Vitallity#4044,mafer_cordovas#1034,@James | NEAR @Peter Nobels | Vitallity @Yineisy Mota for participating in our first Member's Spotlight call for the TS Office Hours! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
Mettodo#7010,mafer_cordovas#1034,@James | NEAR @Peter Nobels | Vitallity @Yineisy Mota for participating in our first Member's Spotlight call for the TS Office Hours! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
Yineisy Mota#1449,mafer_cordovas#1034,@James | NEAR @Peter Nobels | Vitallity @Yineisy Mota for participating in our first Member's Spotlight call for the TS Office Hours! ,Commons Stack,Dec-07-2021,🙌praise,,,,,,,
acidlazzer#5796,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
alantv#0964,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Ali Pizra#7151,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
EdgarWeb3#5783,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
johnjonas#2307,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
lEscanore#7764,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
natesuits#4789,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Zeptimus#3359,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
ZER8🧠#9093,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Juankbell#7458,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
eduardovegap#0422,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
NikosamA98#5909,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
GideonRo#3175,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
angieberryberry#9822,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
griff#3281,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
miguelb#5176,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Ekeneodigwe#1502,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
liviade#1387,chuygarcia.eth#6692,"@Ali Pizra for attending today's Comms WG call, one of the most inspiring calls ever! Thanks for making it special <:TEC:835016327542210560> <:PeepoBeeKind:769369963609718804> ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
EdgarWeb3#5783,Ali Pizra#7151,for inviting me to the community ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
NikosamA98#5909,Ali Pizra#7151,for inviting me to the community ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
chuygarcia.eth#6692,acidlazzer#5796,for all the awesome work his doing building the TEAM DAO 🔊 ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
lEscanore#7764,acidlazzer#5796,"for his great Translation team proposal, very professional 📝 ",Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
divine_comedian#5493,liviade#1387,for hosting an insightful param party in soft gov ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
GideonRo#3175,liviade#1387,for being guided by his questions 🌱 ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
divine_comedian#5493,GideonRo#3175,for hosting the excellent params parties in both the communications WG and the soft gov WG. It really helped me understand things on a much deeper level! ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
ALOYSIOUS#3049,liviade#1387,for speaking up to their truth and for raising important points of accessibility and inclusion ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Juankbell#7458,liviade#1387,for having the community values very present in everything he does ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
chuygarcia.eth#6692,liviade#1387,for the momentum he creates in the comms working where people are always excited to be a part of the community! ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
Tam2140#9361,liviade#1387,for the attention she gave to newly nominated stewards ,Token Engineering Commons,Dec-07-2021,🙏｜praise,,,,,,,
divine_comedian#5493,Fobey.eth#4516, for hosting an excellent stuff. blessed! ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
r33pich33p#6906,Tam2140#9361,for workshopping his Commons upgrade proposal in the Communitas call this week. ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
divine_comedian#5493,Tam2140#9361,for the charisma and creativity he brings to the params parties when he advocates for his The Bolshevik's Gambit fork with Revolutionary Opening Price and Iron Curtain Conviction Voting proposal. 💛 ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
natesuits#4789,Tam2140#9361,for publishing this article comparing proposals on our Medium! https://medium.com/token-engineering-commons/exploring-the-commons-upgrade-proposals-b20fa0a9acb1 ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
graial#0787,kristofer#1475,"for thoroughly analysing the ""old"" praise data, identifying inconsistencies, weirdnesses and straight out bugs ",Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
mafer_cordovas#1034,Mettodo#7010,& @Yineisy Mota for hosting the TS Office Hours and making us feel home ,Commons Stack,Dec-08-2021,🙌praise,,,,,,,
Yineisy Mota#1449,Mettodo#7010,& @Yineisy Mota for hosting the TS Office Hours and making us feel home ,Commons Stack,Dec-08-2021,🙌praise,,,,,,,
divine_comedian#5493,ALOYSIOUS#3049,for educating people about the TEC parameters for the future of our economy. ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
kristofer#1475,Vyvy-vi#5040,for a really interesting sync today and sharing interesting ideas and conversation ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
Zeptimus#3359,Vyvy-vi#5040,for creating the events in discord :D ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
divine_comedian#5493,karmaticacid#1218,"for taking over leading my params party today so I could lead the testing party w Giveth - thank you so much, srsly ",Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
Zeptimus#3359,MS#4235,for preparing an initial Quantifier role doc and putting a lot of thought and time into it. Also for facilitating a meaningful conversation around the document. ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
ALOYSIOUS#3049,Vyvy-vi#5040,for creating the Praise Survey. The insights from the survey are really really valuable! ,Token Engineering Commons,Dec-08-2021,🙏｜praise,,,,,,,
